 Position.x[m] Position.y[m]
384966121.4262566566 5107382.3064859193
384966034.7261626124 5113913.1020142073
384965947.9152762294 5120443.8960707225
384965860.9935976267 5126974.6886535874
384965773.9611266851 5133505.4797609206
384965686.8178634644 5140036.2693908429
384965599.5638080835 5146567.0575414747
384965512.1989604831 5153097.8442109367
384965424.7233206630 5159628.6293973485
384965337.1368888021 5166159.4130988326
384965249.4396647811 5172690.1953135077
384965161.6316486001 5179220.9760394944
384965073.7128404379 5185751.7552749133
384964985.6832401752 5192282.5330178849
384964897.5428478718 5198813.3092665309
384964809.2916636467 5205344.0840189699
384964720.9296874404 5211874.8572733225
384964632.4569192529 5218405.6290277112
384964543.8733591437 5224936.3992802538
384964455.1790071726 5231467.1680290718
384964366.3738633394 5237997.9352722876
384964277.4579276443 5244528.7010080181
384964188.4312001467 5251059.4652343858
384964099.2936808467 5257590.2279495113
384964010.0453698039 5264120.9891515151
384963920.6862670183 5270651.7488385160
384963831.2163724899 5277182.5070086364
384963741.6356862783 5283713.2636599950
384963651.9442084432 5290244.0187907154
384963562.1419389248 5296774.7723989151
384963472.2288778424 5303305.5244827149
384963382.2050251365 5309836.2750402363
384963292.0703808665 5316367.0240695989
384963201.8249450922 5322897.7715689242
384963111.4687178135 5329428.5175363319
384963021.0016990900 5335959.2619699426
384962930.4238888621 5342490.0048678759
384962839.7352871895 5349020.7462282544
384962748.9358941913 5355551.4860491967
384962658.0257097483 5362082.2243288234
384962567.0047339797 5368612.9610652551
384962475.8729668260 5375143.6962566134
384962384.6304084659 5381674.4299010178
384962293.2770588398 5388205.1619965890
384962201.8129178882 5394735.8925414477
384962110.2379857898 5401266.6215337133
384962018.5522624254 5407797.3489715084
384961926.7557479143 5414328.0748529509
384961834.8484423161 5420858.7991761621
384961742.8303455710 5427389.5219392637
384961650.7014577985 5433920.2431403752
384961558.4617788792 5440450.9627776165
384961466.1113089919 5446981.6808491107
384961373.6500480771 5453512.3973529749
384961281.0779961348 5460043.1122873304
384961188.3951532841 5466573.8256502999
384961095.6015195251 5473104.5374400010
384961002.6970947981 5479635.2476545563
384960909.6818792820 5486165.9562920853
384960816.5558729172 5492696.6633507079
384960723.3190756440 5499227.3688285463
384960629.9714876413 5505758.0727237193
384960536.5131089091 5512288.7750343485
384960442.9439393282 5518819.4757585535
384960349.2639790773 5525350.1748944549
384960255.4732282162 5531880.8724401733
384960161.5716866255 5538411.5683938302
384960067.5593544245 5544942.2627535462
384959973.4362316132 5551472.9555174392
384959879.2023182511 5558003.6466836315
384959784.8576142788 5564534.3362502437
384959690.4021198750 5571065.0242153956
384959595.8358348608 5577595.7105772085
384959501.1587594748 5584126.3953338033
384959406.3708935976 5590657.0784832984
384959311.4722373486 5597187.7600238156
384959216.4627906680 5603718.4399534762
384959121.3425536752 5610249.1182703981
384959026.1115263104 5616779.7949727047
384958930.7697086334 5623310.4700585157
384958835.3171007037 5629841.1435259497
384958739.7537025213 5636371.8153731301
384958644.0795140862 5642902.4855981749
384958548.2945355177 5649433.1541992053
384958452.3987667561 5655963.8211743431
384958356.3922078609 5662494.4865217078
384958260.2748588324 5669025.1502394192
384958164.0467197299 5675555.8123255987
384958067.7077905536 5682086.4727783669
384957971.2580713630 5688617.1315958435
384957874.6975622177 5695147.7887761500
384957778.0262629986 5701678.4443174051
384957681.2441739440 5708209.0982177313
384957584.3512949347 5714739.7504752483
384957487.3476259708 5721270.4010880776
384957390.2331672311 5727801.0500543369
384957293.0079185963 5734331.6973721506
384957195.6718801856 5740862.3430396356
384957098.2250519991 5747392.9870549133
384957000.6674340963 5753923.6294161063
384956902.9990264177 5760454.2701213332
384956805.2198290825 5766984.9091687137
384956707.3298420310 5773515.5465563703
384956609.3290653825 5780046.1822824236
384956511.2174991369 5786576.8163449923
384956412.9951432943 5793107.4487421978
384956314.6619979143 5799638.0794721600
384956216.2180629969 5806168.7085330002
384956117.6633385420 5812699.3359228401
384956018.9978246689 5819229.9616397973
384955920.2215213776 5825760.5856819944
384955821.3344286084 5832291.2080475511
384955722.3365465403 5838821.8287345879
384955623.2278749943 5845352.4477412254
384955524.0084142685 5851883.0650655851
384955424.6781641841 5858413.6807057848
384955325.2371248007 5864944.2946599489
384955225.6852962375 5871474.9069261942
384955126.0226783752 5878005.5175026432
384955026.2492713928 5884536.1263874164
384954926.3650752902 5891066.7335786344
384954826.3700900078 5897597.3390744152
384954726.2643156648 5904127.9428728838
384954626.0477522016 5910658.5449721571
384954525.7203997374 5917189.1453703558
384954425.2822582722 5923719.7440656032
384954324.7333278060 5930250.3410560163
384954224.0736083984 5936780.9363397183
384954123.3031000495 5943311.5299148280
384954022.4218028188 5949842.1217794670
384953921.4297167659 5956372.7119317558
384953820.3268418312 5962903.3003698140
384953719.1131781340 5969433.8870917633
384953617.7887256145 5975964.4720957214
384953516.3534843922 5982495.0553798135
384953414.8074544072 5989025.6369421566
384953313.1506357789 5995556.2167808721
384953211.3830284476 6002086.7948940806
384953109.5046324730 6008617.3712799028
384953007.5154479146 6015147.9459364591
384952905.4154747725 6021678.5188618684
384952803.2047131062 6028209.0900542550
384952700.8831629753 6034739.6595117357
384952598.4508242607 6041270.2272324329
384952495.9076971412 6047800.7932144674
384952393.2537816167 6054331.3574559586
384952290.4890776873 6060861.9199550273
384952187.6135853529 6067392.4807097940
384952084.6273047328 6073923.0397183793
384951981.5302357674 6080453.5969789037
384951878.3223785758 6086984.1524894889
384951775.0037330985 6093514.7062482527
384951671.5742993951 6100045.2582533183
384951568.0340775251 6106575.8085028054
384951464.3830674887 6113106.3569948338
384951360.6212693453 6119636.9037275240
384951256.7486830354 6126167.4486989984
384951152.7653087378 6132697.9919073759
384951048.6711463332 6139228.5333507769
384950944.4661959410 6145759.0730273221
384950840.1504576206 6152289.6109351330
384950735.7239313126 6158820.1470723283
384950631.1866171360 6165350.6814370314
384950526.5385150313 6171881.2140273601
384950421.7796249986 6178411.7448414341
384950316.9099472165 6184942.2738773786
384950211.9294816256 6191472.8011333086
384950106.8382282853 6198003.3266073484
384950001.6361871958 6204533.8502976196
384949896.3233583570 6211064.3722022381
384949790.8997418880 6217594.8923193263
384949685.3653377891 6224125.4106470076
384949579.7201460004 6230655.9271833980
384949473.9641667008 6237186.4419266200
384949368.0973997712 6243716.9548747968
384949262.1198453903 6250247.4660260445
384949156.0315034986 6256777.9753784854
384949049.8323740959 6263308.4829302421
384948943.5224573612 6269838.9886794323
384948837.1017531157 6276369.4926241776
384948730.5702615380 6282899.9947625995
384948623.9279826283 6289430.4950928167
384948517.1749163866 6295960.9936129497
384948410.3110628724 6302491.4903211221
384948303.3364221454 6309021.9852154497
384948196.2509941459 6315552.4782940559
384948089.0547789931 6322082.9695550632
384947981.7477766871 6328613.4589965874
384947874.3299872279 6335143.9466167521
384947766.8014106750 6341674.4324136777
384947659.1620470881 6348204.9163854839
384947551.4118964672 6354735.3985302923
384947443.5509588122 6361265.8788462235
384947335.5792342424 6367796.3573313951
384947227.4967226982 6374326.8339839308
384947119.3034241796 6380857.3088019500
384947010.9993388653 6387387.7817835743
384946902.5844666958 6393918.2529269224
384946794.0588077307 6400448.7222301168
384946685.4223619103 6406979.1896912772
384946576.6751293540 6413509.6553085214
384946467.8171101213 6420040.1190799754
384946358.8483041525 6426570.5810037563
384946249.7687115669 6433101.0410779845
384946140.5783323646 6439631.4993007816
384946031.2771665454 6446161.9556702683
384945921.8652141690 6452692.4101845650
384945812.3424751759 6459222.8628417915
384945702.7089498043 6465753.3136400683
384945592.9646378756 6472283.7625775170
384945483.1095395684 6478814.2096522572
384945373.1436548233 6485344.6548624113
384945263.0669836998 6491875.0982060963
384945152.8795262575 6498405.5396814365
384945042.5812824965 6504935.9792865505
384944932.1722524166 6511466.4170195591
384944821.6524361372 6517996.8528785827
384944711.0218336582 6524527.2868617419
384944600.2804449201 6531057.7189671574
384944489.4282700419 6537588.1491929507
384944378.4653090835 6544118.5775372423
384944267.3915620446 6550649.0039981501
384944156.2070289254 6557179.4285737975
384944044.9117097855 6563709.8512623040
384943933.5056046844 6570240.2720617894
384943821.9887135625 6576770.6909703752
384943710.3610365391 6583301.1079861829
384943598.6225736141 6589831.5231073294
384943486.7733248472 6596361.9363319399
384943374.8132901788 6602892.3476581341
384943262.7424697876 6609422.7570840297
384943150.5608636141 6615953.1646077475
384943038.2684717178 6622483.5702274125
384942925.8652940392 6629013.9739411408
384942813.3513307571 6635544.3757470539
384942700.7265818715 6642074.7756432751
384942587.9910473228 6648605.1736279204
384942475.1447272301 6655135.5696991133
384942362.1876215935 6661665.9638549751
384942249.1197303534 6668196.3560936227
384942135.9410537481 6674726.7464131806
384942022.6515916586 6681257.1348117683
384941909.2513442039 6687787.5212875046
384941795.7403113246 6694317.9058385110
384941682.1184930801 6700848.2884629108
384941568.3858895898 6707378.6691588210
384941454.5425007939 6713909.0479243621
384941340.5883267522 6720439.4247576576
384941226.5233674645 6726969.7996568251
384941112.3476230502 6733500.1726199863
384940998.0610933900 6740030.5436452646
384940883.6637787223 6746560.9127307758
384940769.1556789279 6753091.2798746424
384940654.5367940664 6759621.6450749859
384940539.8071241975 6766152.0083299261
384940424.9666693807 6772682.3696375834
384940310.0154295564 6779212.7289960794
384940194.9534048438 6785743.0864035320
384940079.7805952430 6792273.4418580644
384939964.4970008135 6798803.7953577992
384939849.1026215553 6805334.1469008503
384939733.5974574685 6811864.4964853432
384939617.9815086722 6818394.8441093992
384939502.2547751069 6824925.1897711353
384939386.4172568917 6831455.5334686739
384939270.4689540267 6837985.8752001375
384939154.4098665714 6844516.2149636447
384939038.2399945259 6851046.5527573135
384938921.9593378901 6857576.8885792699
384938805.5678967834 6864107.2224276308
384938689.0656710863 6870637.5543005168
384938572.4526610374 6877167.8841960514
384938455.7288665771 6883698.2121123523
384938338.8942877054 6890228.5380475400
384938221.9489244819 6896758.8619997390
384938104.8927769065 6903289.1839670632
384937987.7258450985 6909819.5039476389
384937870.4481289983 6916349.8219395857
384937753.0596287251 6922880.1379410215
384937635.5603442192 6929410.4519500686
384937517.9502756000 6935940.7639648495
384937400.2294228673 6942471.0739834812
384937282.3977860808 6949001.3820040859
384937164.4553651810 6955531.6880247854
384937046.4021603465 6962061.9920437001
384936928.2381714582 6968592.2940589469
384936809.9633986950 6975122.5940686511
384936691.5778419971 6981652.8920709314
384936573.0815014243 6988183.1880639074
384936454.4743769765 6994713.4820457008
384936335.7564687133 7001243.7740144329
384936216.9277766943 7007774.0639682235
384936097.9883009791 7014304.3519051913
384935978.9380415082 7020834.6378234625
384935859.7769984007 7027364.9217211502
384935740.5051715970 7033895.2035963805
384935621.1225612164 7040425.4834472723
384935501.6291673183 7046955.7612719461
384935382.0249898434 7053486.0370685216
384935262.3100288510 7060016.3108351221
384935142.4842844605 7066546.5825698646
384935022.5477565527 7073076.8522708723
384934902.5004453063 7079607.1199362660
384934782.3423507214 7086137.3855641643
384934662.0734727979 7092667.6491526887
384934541.6938115358 7099197.9106999617
384934421.2033670545 7105728.1702041011
384934300.6021392941 7112258.4276632285
384934179.8901283741 7118788.6830754653
384934059.0673342943 7125318.9364389302
384933938.1337571740 7131849.1877517449
384933817.0893968344 7138379.4370120317
384933695.9342535734 7144909.6842179094
384933574.6683272123 7151439.9293674966
384933453.2916179299 7157970.1724589188
384933331.8041256666 7164500.4134902926
384933210.2058504820 7171030.6524597406
384933088.4967924953 7177560.8893653834
384932966.6769515872 7184091.1242053388
384932844.7463278770 7190621.3569777319
384932722.7049214840 7197151.5876806816
384932600.5527322292 7203681.8163123047
384932478.2897603512 7210212.0428707274
384932355.9160058498 7216742.2673540683
384932233.4314686656 7223272.4897604464
384932110.8361488581 7229802.7100879839
384931988.1300465465 7236332.9283348033
384931865.3131616712 7242863.1444990197
384931742.3854943514 7249393.3585787574
384931619.3470445871 7255923.5705721397
384931496.1978123188 7262453.7804772826
384931372.9377977848 7268983.9882923067
384931249.5670008063 7275514.1940153372
384931126.0854215622 7282044.3976444900
384931002.4930600524 7288574.5991778867
384930878.7899162769 7295104.7986136517
384930754.9759903550 7301634.9959498998
384930631.0512822270 7308165.1911847563
384930507.0157919526 7314695.3843163392
384930382.8695195913 7321225.5753427697
384930258.6124651432 7327755.7642621687
384930134.2446287274 7334285.9510726575
384930009.7660102844 7340816.1357723549
384929885.1766099334 7347346.3183593843
384929760.4764276147 7353876.4988318635
384929635.6654633880 7360406.6771879140
384929510.7437173724 7366936.8534256574
