 Position.x[m] Position.z[m]
384999990.8734264374 83829.9563175928
384999990.8510984182 83932.4379251605
384999990.8287431598 84034.9195327222
384999990.8063606024 84137.4011402780
384999990.7839507461 84239.8827478278
384999990.7615136504 84342.3643553716
384999990.7390492558 84444.8459629095
384999990.7165575624 84547.3275704413
384999990.6940386295 84649.8091779672
384999990.6714923382 84752.2907854871
384999990.6489188671 84854.7723930010
384999990.6263180971 84957.2540005089
384999990.6036900282 85059.7356080107
384999990.5810346007 85162.2172155065
384999990.5583519936 85264.6988229963
384999990.5356420875 85367.1804304800
384999990.5129049420 85469.6620379578
384999990.4901404381 85572.1436454294
384999990.4673486948 85674.6252528950
384999990.4445297122 85777.1068603545
384999990.4216833711 85879.5884678079
384999990.3988097906 85982.0700752552
384999990.3759089112 86084.5516826965
384999990.3529807925 86187.0332901316
384999990.3300253153 86289.5148975607
384999990.3070426583 86391.9965049836
384999990.2840327024 86494.4781124004
384999990.2609954476 86596.9597198111
384999990.2379308939 86699.4413272156
384999990.2148390412 86801.9229346140
384999990.1917199492 86904.4045420063
384999990.1685735583 87006.8861493924
384999990.1453999281 87109.3677567723
384999990.1221989989 87211.8493641461
384999990.0989707708 87314.3309715136
384999990.0757153034 87416.8125788750
384999990.0524325371 87519.2941862302
384999990.0291224718 87621.7757935792
384999990.0057851672 87724.2574009220
384999989.9824205041 87826.7390082586
384999989.9590286613 87929.2206155889
384999989.9356095195 88031.7022229130
384999989.9121630788 88134.1838302309
384999989.8886892796 88236.6654375426
384999989.8651883006 88339.1470448480
384999989.8416600227 88441.6286521471
384999989.8181044459 88544.1102594399
384999989.7945216298 88646.5918667265
384999989.7709115148 88749.0734740068
384999989.7472741008 88851.5550812808
384999989.7236094475 88954.0366885486
384999989.6999174953 89056.5182958100
384999989.6761981845 89158.9999030651
384999989.6524516940 89261.4815103139
384999989.6286779046 89363.9631175563
384999989.6048768759 89466.4447247925
384999989.5810484886 89568.9263320223
384999989.5571928024 89671.4079392457
384999989.5333099365 89773.8895464628
384999989.5093997121 89876.3711536735
384999989.4854622483 89978.8527608779
384999989.4614974856 90081.3343680759
384999989.4375054836 90183.8159752675
384999989.4134861827 90286.2975824527
384999989.3894395828 90388.7791896315
384999989.3653657436 90491.2607968039
384999989.3412646055 90593.7424039699
384999989.3171361089 90696.2240111295
384999989.2929804325 90798.7056182827
384999989.2687974572 90901.1872254294
384999989.2445871830 91003.6688325697
384999989.2203496695 91106.1504397035
384999989.1960848570 91208.6320468309
384999989.1717927456 91311.1136539518
384999989.1474733949 91413.5952610662
384999989.1231266856 91516.0768681742
384999989.0987527966 91618.5584752757
384999989.0743515491 91721.0400823707
384999989.0499230623 91823.5216894592
384999989.0254672766 91926.0032965412
384999989.0009841919 92028.4849036167
384999988.9764738679 92130.9665106856
384999988.9519362450 92233.4481177480
384999988.9273713827 92335.9297248039
384999988.9027792215 92438.4113318533
384999988.8781597614 92540.8929388961
384999988.8535130620 92643.3745459323
384999988.8288390040 92745.8561529620
384999988.8041377664 92848.3377599851
384999988.7794091702 92950.8193670016
384999988.7546533346 93053.3009740116
384999988.7298702002 93155.7825810149
384999988.7050597668 93258.2641880117
384999988.6802220941 93360.7457950018
384999988.6553571224 93463.2274019853
384999988.6304649115 93565.7090089622
384999988.6055454016 93668.1906159325
384999988.5805985928 93770.6722228961
384999988.5556244850 93873.1538298532
384999988.5306231380 93975.6354368035
384999988.5055944920 94078.1170437472
384999988.4805385470 94180.5986506842
384999988.4554553628 94283.0802576145
384999988.4303448796 94385.5618645382
384999988.4052071571 94488.0434714552
384999988.3800421357 94590.5250783654
384999988.3548498154 94693.0066852690
384999988.3296301961 94795.4882921659
384999988.3043833375 94897.9698990560
384999988.2791091800 95000.4515059394
384999988.2538077831 95102.9331128162
384999988.2284790277 95205.4147196861
384999988.2031230927 95307.8963265493
384999988.1777397990 95410.3779334058
384999988.1523292661 95512.8595402555
384999988.1268914342 95615.3411470984
384999988.1014263630 95717.8227539346
384999988.0759339333 95820.3043607639
384999988.0504142642 95922.7859675865
384999988.0248672962 96025.2675744023
384999987.9992930889 96127.7491812113
384999987.9736916423 96230.2307880135
384999987.9480628371 96332.7123948088
384999987.9224067330 96435.1940015974
384999987.8967233896 96537.6756083791
384999987.8710128069 96640.1572151539
384999987.8452749252 96742.6388219219
384999987.8195097446 96845.1204286831
384999987.7937172651 96947.6020354374
384999987.7678975463 97050.0836421848
384999987.7420505285 97152.5652489253
384999987.7161762714 97255.0468556590
384999987.6902746558 97357.5284623858
384999987.6643458009 97460.0100691056
384999987.6383897066 97562.4916758186
384999987.6124062538 97664.9732825247
384999987.5863956213 97767.4548892238
384999987.5603576303 97869.9364959160
384999987.5342923999 97972.4181026013
384999987.5081998706 98074.8997092796
384999987.4820800424 98177.3813159510
384999987.4559329748 98279.8629226154
384999987.4297586083 98382.3445292729
384999987.4035569429 98484.8261359234
384999987.3773280382 98587.3077425669
384999987.3510718346 98689.7893492034
384999987.3247883916 98792.2709558329
384999987.2984775901 98894.7525624555
384999987.2721395493 98997.2341690710
384999987.2457742095 99099.7157756795
384999987.2193816304 99202.1973822810
384999987.1929617524 99304.6789888755
384999987.1665146351 99407.1605954629
384999987.1400402188 99509.6422020433
384999987.1135385036 99612.1238086166
384999987.0870094895 99714.6054151829
384999987.0604532361 99817.0870217421
384999987.0338696837 99919.5686282942
384999987.0072588325 100022.0502348393
384999986.9806207418 100124.5318413773
384999986.9539553523 100227.0134479081
384999986.9272626638 100329.4950544319
384999986.9005427361 100431.9766609486
384999986.8737955093 100534.4582674581
384999986.8470209837 100636.9398739606
384999986.8202192187 100739.4214804559
384999986.7933901548 100841.9030869440
384999986.7665337920 100944.3846934250
384999986.7396501899 101046.8662998989
384999986.7127392888 101149.3479063656
384999986.6858010888 101251.8295128251
384999986.6588356495 101354.3111192775
384999986.6318429112 101456.7927257226
384999986.6048228741 101559.2743321606
384999986.5777755976 101661.7559385914
384999986.5507009625 101764.2375450150
384999986.5235991478 101866.7191514314
384999986.4964700341 101969.2007578405
384999986.4693136215 102071.6823642425
384999986.4421299100 102174.1639706372
384999986.4149189591 102276.6455770247
384999986.3876807094 102379.1271834049
384999986.3604151607 102481.6087897778
384999986.3331223726 102584.0903961435
384999986.3058022261 102686.5720025020
384999986.2784548998 102789.0536088531
384999986.2510802150 102891.5352151970
384999986.2236782908 102994.0168215336
384999986.1962491274 103096.4984278629
384999986.1687926650 103198.9800341848
384999986.1413088441 103301.4616404995
384999986.1137978435 103403.9432468069
384999986.0862595439 103506.4248531069
384999986.0586939454 103608.9064593996
384999986.0311009884 103711.3880656849
384999986.0034809113 103813.8696719629
384999985.9758334160 103916.3512782336
384999985.9481587410 104018.8328844968
384999985.9204567075 104121.3144907527
384999985.8927274346 104223.7960970013
384999985.8649708629 104326.2777032424
384999985.8371870518 104428.7593094762
384999985.8093759418 104531.2409157025
384999985.7815375328 104633.7225219215
384999985.7536718845 104736.2041281330
384999985.7257789373 104838.6857343372
384999985.6978586912 104941.1673405338
384999985.6699111462 105043.6489467231
384999985.6419364214 105146.1305529049
384999985.6139343381 105248.6121590792
384999985.5859049559 105351.0937652462
384999985.5578483343 105453.5753714056
384999985.5297644138 105556.0569775576
384999985.5016532540 105658.5385837020
384999985.4735147953 105761.0201898391
384999985.4453490376 105863.5017959686
384999985.4171560407 105965.9834020906
384999985.3889357448 106068.4650082051
384999985.3606881499 106170.9466143120
384999985.3324132562 106273.4282204115
384999985.3041111827 106375.9098265034
384999985.2757817507 106478.3914325878
384999985.2474250793 106580.8730386646
384999985.2190410495 106683.3546447339
384999985.1906298399 106785.8362507957
384999985.1621912718 106888.3178568499
384999985.1337254643 106990.7994628965
384999985.1052323580 107093.2810689354
384999985.0767120123 107195.7626749669
384999985.0481643081 107298.2442809907
384999985.0195894241 107400.7258870069
384999984.9909872413 107503.2074930156
384999984.9623577595 107605.6890990166
384999984.9337009192 107708.1707050099
384999984.9050168991 107810.6523109957
384999984.8763055801 107913.1339169738
384999984.8475669622 108015.6155229443
384999984.8188011050 108118.0971289071
384999984.7900079489 108220.5787348622
384999984.7611874938 108323.0603408097
384999984.7323397398 108425.5419467495
384999984.7034647465 108528.0235526816
384999984.6745624542 108630.5051586060
384999984.6456329226 108732.9867645228
384999984.6166760921 108835.4683704318
384999984.5876919627 108937.9499763331
384999984.5586805940 109040.4315822267
384999984.5296418667 109142.9131881126
384999984.5005759597 109245.3947939907
384999984.4714826941 109347.8763998611
384999984.4423621893 109450.3580057238
384999984.4132143855 109552.8396115787
384999984.3840393424 109655.3212174258
384999984.3548370004 109757.8028232652
384999984.3256073594 109860.2844290967
384999984.2963504195 109962.7660349206
384999984.2670662403 110065.2476407366
384999984.2377547622 110167.7292465448
384999984.2084160447 110270.2108523452
384999984.1790500283 110372.6924581378
384999984.1496567130 110475.1740639225
384999984.1202360988 110577.6556696995
384999984.0907882452 110680.1372754686
384999984.0613130927 110782.6188812299
384999984.0318107009 110885.1004869833
384999984.0022810102 110987.5820927289
384999983.9727240205 111090.0636984665
384999983.9431397319 111192.5453041964
384999983.9135282040 111295.0269099183
384999983.8838893771 111397.5085156324
384999983.8542233109 111499.9901213386
384999983.8245299459 111602.4717270368
384999983.7948092818 111704.9533327272
384999983.7650613189 111807.4349384096
384999983.7352861166 111909.9165440842
384999983.7054836750 112012.3981497507
384999983.6756538749 112114.8797554094
384999983.6457967758 112217.3613610601
384999983.6159124970 112319.8429667029
384999983.5860008597 112422.3245723377
384999983.5560619831 112524.8061779645
384999983.5260958076 112627.2877835834
384999983.4961023331 112729.7693891943
384999983.4660816193 112832.2509947972
384999983.4360336065 112934.7326003921
384999983.4059583545 113037.2142059790
384999983.3758558035 113139.6958115579
384999983.3457259536 113242.1774171288
384999983.3155688047 113344.6590226916
384999983.2853844166 113447.1406282464
384999983.2551727295 113549.6222337932
384999983.2249338031 113652.1038393320
384999983.1946675181 113754.5854448626
384999983.1643740535 113857.0670503853
384999983.1340532303 113959.5486558998
384999983.1037051678 114062.0302614063
384999983.0733298063 114164.5118669047
384999983.0429271460 114266.9934723950
384999983.0124972463 114369.4750778772
384999982.9820400476 114471.9566833513
384999982.9515556097 114574.4382888173
384999982.9210438132 114676.9198942752
384999982.8905047774 114779.4014997250
384999982.8599385023 114881.8831051666
384999982.8293448687 114984.3647106001
384999982.7987239957 115086.8463160254
384999982.7680758834 115189.3279214426
384999982.7374004722 115291.8095268516
384999982.7066977620 115394.2911322525
384999982.6759677529 115496.7727376452
384999982.6452105045 115599.2543430297
384999982.6144260168 115701.7359484060
384999982.5836141706 115804.2175537741
384999982.5527750254 115906.6991591340
384999982.5219086409 116009.1807644856
384999982.4910150170 116111.6623698291
384999982.4600940943 116214.1439751644
384999982.4291458130 116316.6255804914
384999982.3981703520 116419.1071858101
384999982.3671675920 116521.5887911206
384999982.3361375332 116624.0703964229
384999982.3050801754 116726.5520017169
384999982.2739955783 116829.0336070026
384999982.2428836823 116931.5152122801
384999982.2117444873 117033.9968175492
384999982.1805780530 117136.4784228101
384999982.1493843198 117238.9600280626
384999982.1181633472 117341.4416333069
384999982.0869150162 117443.9232385428
384999982.0556394458 117546.4048437705
384999982.0243366361 117648.8864489898
384999981.9930064678 117751.3680542007
384999981.9616491199 117853.8496594034
384999981.9302644134 117956.3312645976
384999981.8988524675 118058.8128697835
384999981.8674132228 118161.2944749611
384999981.8359466791 118263.7760801303
384999981.8044528365 118366.2576852910
384999981.7729318142 118468.7392904435
384999981.7413834333 118571.2208955875
384999981.7098077536 118673.7025007231
384999981.6782048941 118776.1841058503
384999981.6465746760 118878.6657109691
384999981.6149171591 118981.1473160794
384999981.5832324624 119083.6289211813
384999981.5515204072 119186.1105262748
384999981.5197810531 119288.5921313599
384999981.4880145192 119391.0737364365
384999981.4562206268 119493.5553415046
384999981.4243994951 119596.0369465643
384999981.3925510645 119698.5185516155
384999981.3606753349 119801.0001566582
384999981.3287723660 119903.4817616925
384999981.2968420982 120005.9633667181
384999981.2648845315 120108.4449717354
384999981.2328997254 120210.9265767441
384999981.2008876204 120313.4081817443
384999981.1688482165 120415.8897867360
384999981.1367815733 120518.3713917191
384999981.1046876311 120620.8529966937
384999981.0725663900 120723.3346016598
384999981.0404179096 120825.8162066173
384999981.0082421303 120928.2978115662
